Trace1				Trace2			
Freq		Amp		Freq		Amp	
22289871	Hz	-74.73	 dBm	22289871	Hz	-74.47	 dBm
22293204	Hz	-74.72	 dBm	22293204	Hz	-74.49	 dBm
22296537	Hz	-74.79	 dBm	22296537	Hz	-74.38	 dBm
22299870	Hz	-74.77	 dBm	22299870	Hz	-74.26	 dBm
22303203	Hz	-74.67	 dBm	22303203	Hz	-74.11	 dBm
22306536	Hz	-74.79	 dBm	22306536	Hz	-73.97	 dBm
22309869	Hz	-74.45	 dBm	22309869	Hz	-73.96	 dBm
22313202	Hz	-74.14	 dBm	22313202	Hz	-74.21	 dBm
22316535	Hz	-74.28	 dBm	22316535	Hz	-74.59	 dBm
22319868	Hz	-74.4	 dBm	22319868	Hz	-75.06	 dBm
22323201	Hz	-74.49	 dBm	22323201	Hz	-75	 dBm
22326534	Hz	-74.51	 dBm	22326534	Hz	-74.46	 dBm
22329867	Hz	-74.42	 dBm	22329867	Hz	-74.14	 dBm
22333200	Hz	-74.25	 dBm	22333200	Hz	-74.3	 dBm
22336533	Hz	-74.12	 dBm	22336533	Hz	-74.46	 dBm
22339866	Hz	-74.1	 dBm	22339866	Hz	-74.5	 dBm
22343199	Hz	-74.38	 dBm	22343199	Hz	-74.58	 dBm
22346532	Hz	-74.61	 dBm	22346532	Hz	-74.65	 dBm
22349865	Hz	-74.55	 dBm	22349865	Hz	-74.41	 dBm
22353198	Hz	-74.61	 dBm	22353198	Hz	-74.18	 dBm
22356531	Hz	-74.67	 dBm	22356531	Hz	-74.47	 dBm
22359864	Hz	-74.68	 dBm	22359864	Hz	-74.7	 dBm
22363197	Hz	-75.02	 dBm	22363197	Hz	-74.76	 dBm
22366530	Hz	-75.28	 dBm	22366530	Hz	-74.77	 dBm
22369863	Hz	-75.28	 dBm	22369863	Hz	-74.7	 dBm
22373196	Hz	-75.27	 dBm	22373196	Hz	-74.62	 dBm
22376529	Hz	-75.32	 dBm	22376529	Hz	-74.35	 dBm
22379862	Hz	-75.23	 dBm	22379862	Hz	-73.98	 dBm
22383195	Hz	-75.11	 dBm	22383195	Hz	-74.02	 dBm
22386528	Hz	-74.82	 dBm	22386528	Hz	-74.3	 dBm
22389861	Hz	-74.19	 dBm	22389861	Hz	-74.2	 dBm
22393194	Hz	-73.96	 dBm	22393194	Hz	-74.08	 dBm
22396527	Hz	-74.11	 dBm	22396527	Hz	-74.13	 dBm
22399860	Hz	-74.06	 dBm	22399860	Hz	-74.44	 dBm
22403193	Hz	-73.94	 dBm	22403193	Hz	-74.48	 dBm
22406526	Hz	-73.71	 dBm	22406526	Hz	-74.33	 dBm
22409859	Hz	-73.3	 dBm	22409859	Hz	-74.25	 dBm
22413192	Hz	-73.28	 dBm	22413192	Hz	-74.37	 dBm
22416525	Hz	-73.44	 dBm	22416525	Hz	-74.37	 dBm
22419858	Hz	-73.67	 dBm	22419858	Hz	-74.13	 dBm
22423191	Hz	-73.72	 dBm	22423191	Hz	-74.02	 dBm
22426524	Hz	-73.66	 dBm	22426524	Hz	-74.02	 dBm
22429857	Hz	-73.71	 dBm	22429857	Hz	-74.05	 dBm
22433190	Hz	-73.94	 dBm	22433190	Hz	-73.88	 dBm
22436523	Hz	-73.96	 dBm	22436523	Hz	-73.6	 dBm
22439856	Hz	-73.7	 dBm	22439856	Hz	-73.23	 dBm
22443189	Hz	-73.51	 dBm	22443189	Hz	-73.17	 dBm
22446522	Hz	-73.29	 dBm	22446522	Hz	-73.24	 dBm
22449855	Hz	-73.1	 dBm	22449855	Hz	-73.46	 dBm
22453188	Hz	-73.07	 dBm	22453188	Hz	-73.73	 dBm
22456521	Hz	-73.23	 dBm	22456521	Hz	-73.96	 dBm
22459854	Hz	-73.4	 dBm	22459854	Hz	-73.76	 dBm
22463187	Hz	-73.41	 dBm	22463187	Hz	-73.34	 dBm
22466520	Hz	-73.17	 dBm	22466520	Hz	-73.11	 dBm
22469853	Hz	-73.21	 dBm	22469853	Hz	-73.04	 dBm
22473186	Hz	-73.83	 dBm	22473186	Hz	-73.17	 dBm
22476519	Hz	-74.19	 dBm	22476519	Hz	-73.3	 dBm
22479852	Hz	-74.11	 dBm	22479852	Hz	-73.53	 dBm
22483185	Hz	-74.17	 dBm	22483185	Hz	-73.69	 dBm
22486518	Hz	-74.19	 dBm	22486518	Hz	-73.55	 dBm
22489851	Hz	-74.28	 dBm	22489851	Hz	-73.59	 dBm
22493184	Hz	-74.35	 dBm	22493184	Hz	-73.59	 dBm
22496517	Hz	-74.25	 dBm	22496517	Hz	-73.13	 dBm
22499850	Hz	-74.23	 dBm	22499850	Hz	-72.79	 dBm
22503183	Hz	-74.29	 dBm	22503183	Hz	-73.06	 dBm
22506516	Hz	-74.15	 dBm	22506516	Hz	-73.14	 dBm
22509849	Hz	-74.06	 dBm	22509849	Hz	-73.07	 dBm
22513182	Hz	-74.35	 dBm	22513182	Hz	-73.37	 dBm
22516515	Hz	-74.75	 dBm	22516515	Hz	-73.97	 dBm
22519848	Hz	-74.9	 dBm	22519848	Hz	-74.4	 dBm
22523181	Hz	-74.95	 dBm	22523181	Hz	-74.35	 dBm
22526514	Hz	-74.86	 dBm	22526514	Hz	-73.92	 dBm
22529847	Hz	-74.52	 dBm	22529847	Hz	-73.81	 dBm
22533180	Hz	-74.16	 dBm	22533180	Hz	-74.04	 dBm
22536513	Hz	-74.04	 dBm	22536513	Hz	-74.13	 dBm
22539846	Hz	-74.26	 dBm	22539846	Hz	-74.27	 dBm
22543179	Hz	-74.51	 dBm	22543179	Hz	-74.53	 dBm
22546512	Hz	-74.58	 dBm	22546512	Hz	-74.62	 dBm
22549845	Hz	-74.61	 dBm	22549845	Hz	-74.21	 dBm
22553178	Hz	-74.62	 dBm	22553178	Hz	-73.82	 dBm
22556511	Hz	-74.32	 dBm	22556511	Hz	-73.65	 dBm
22559844	Hz	-73.98	 dBm	22559844	Hz	-73.53	 dBm
22563177	Hz	-74.15	 dBm	22563177	Hz	-73.4	 dBm
22566510	Hz	-74.44	 dBm	22566510	Hz	-73.53	 dBm
22569843	Hz	-74.22	 dBm	22569843	Hz	-73.73	 dBm
22573176	Hz	-73.86	 dBm	22573176	Hz	-73.74	 dBm
22576509	Hz	-73.78	 dBm	22576509	Hz	-73.75	 dBm
22579842	Hz	-73.99	 dBm	22579842	Hz	-73.96	 dBm
22583175	Hz	-74.27	 dBm	22583175	Hz	-74.08	 dBm
22586508	Hz	-74.22	 dBm	22586508	Hz	-74	 dBm
22589841	Hz	-74.05	 dBm	22589841	Hz	-73.77	 dBm
22593174	Hz	-73.98	 dBm	22593174	Hz	-74.08	 dBm
22596507	Hz	-74.02	 dBm	22596507	Hz	-74.27	 dBm
22599840	Hz	-74.18	 dBm	22599840	Hz	-74.11	 dBm
22603173	Hz	-74.12	 dBm	22603173	Hz	-73.56	 dBm
22606506	Hz	-73.79	 dBm	22606506	Hz	-73.2	 dBm
22609839	Hz	-73.7	 dBm	22609839	Hz	-73.37	 dBm
22613172	Hz	-73.63	 dBm	22613172	Hz	-73.6	 dBm
22616505	Hz	-73.57	 dBm	22616505	Hz	-73.68	 dBm
22619838	Hz	-73.91	 dBm	22619838	Hz	-73.42	 dBm
22623171	Hz	-74.11	 dBm	22623171	Hz	-73.28	 dBm
22626504	Hz	-73.97	 dBm	22626504	Hz	-73.17	 dBm
22629837	Hz	-73.68	 dBm	22629837	Hz	-73.21	 dBm
22633170	Hz	-73.44	 dBm	22633170	Hz	-73.73	 dBm
22636503	Hz	-73.6	 dBm	22636503	Hz	-74.27	 dBm
22639836	Hz	-73.96	 dBm	22639836	Hz	-74.72	 dBm
22643169	Hz	-74.13	 dBm	22643169	Hz	-74.8	 dBm
22646502	Hz	-74.19	 dBm	22646502	Hz	-74.46	 dBm
22649835	Hz	-73.95	 dBm	22649835	Hz	-74	 dBm
22653168	Hz	-73.79	 dBm	22653168	Hz	-74	 dBm
22656501	Hz	-73.8	 dBm	22656501	Hz	-73.97	 dBm
22659834	Hz	-73.93	 dBm	22659834	Hz	-73.24	 dBm
22663167	Hz	-73.8	 dBm	22663167	Hz	-72.97	 dBm
22666500	Hz	-73.42	 dBm	22666500	Hz	-73.55	 dBm
22669833	Hz	-73.07	 dBm	22669833	Hz	-74	 dBm
22673166	Hz	-73.25	 dBm	22673166	Hz	-74.19	 dBm
22676499	Hz	-73.37	 dBm	22676499	Hz	-74.25	 dBm
22679832	Hz	-73.36	 dBm	22679832	Hz	-74.11	 dBm
22683165	Hz	-73.68	 dBm	22683165	Hz	-73.98	 dBm
22686498	Hz	-73.85	 dBm	22686498	Hz	-73.79	 dBm
22689831	Hz	-73.98	 dBm	22689831	Hz	-73.74	 dBm
22693164	Hz	-74.02	 dBm	22693164	Hz	-74.04	 dBm
22696497	Hz	-74.04	 dBm	22696497	Hz	-74.15	 dBm
22699830	Hz	-73.94	 dBm	22699830	Hz	-73.92	 dBm
22703163	Hz	-74.19	 dBm	22703163	Hz	-73.82	 dBm
22706496	Hz	-74.2	 dBm	22706496	Hz	-73.55	 dBm
22709829	Hz	-73.65	 dBm	22709829	Hz	-73.28	 dBm
22713162	Hz	-73.38	 dBm	22713162	Hz	-73.35	 dBm
22716495	Hz	-73.55	 dBm	22716495	Hz	-73.44	 dBm
22719828	Hz	-73.74	 dBm	22719828	Hz	-73.56	 dBm
22723161	Hz	-73.9	 dBm	22723161	Hz	-73.56	 dBm
22726494	Hz	-73.8	 dBm	22726494	Hz	-73.44	 dBm
22729827	Hz	-73.7	 dBm	22729827	Hz	-73.59	 dBm
22733160	Hz	-74.12	 dBm	22733160	Hz	-74.04	 dBm
22736493	Hz	-74.64	 dBm	22736493	Hz	-74.04	 dBm
22739826	Hz	-74.6	 dBm	22739826	Hz	-73.61	 dBm
22743159	Hz	-74.34	 dBm	22743159	Hz	-73.81	 dBm
22746492	Hz	-74.39	 dBm	22746492	Hz	-74.25	 dBm
22749825	Hz	-74.29	 dBm	22749825	Hz	-74.11	 dBm
22753158	Hz	-74.57	 dBm	22753158	Hz	-73.89	 dBm
22756491	Hz	-75.16	 dBm	22756491	Hz	-73.97	 dBm
22759824	Hz	-75.02	 dBm	22759824	Hz	-74.06	 dBm
22763157	Hz	-74.53	 dBm	22763157	Hz	-74.14	 dBm
22766490	Hz	-74.6	 dBm	22766490	Hz	-74.14	 dBm
22769823	Hz	-74.87	 dBm	22769823	Hz	-74.36	 dBm
22773156	Hz	-75.04	 dBm	22773156	Hz	-74.47	 dBm
22776489	Hz	-74.86	 dBm	22776489	Hz	-74.06	 dBm
22779822	Hz	-74.53	 dBm	22779822	Hz	-73.88	 dBm
22783155	Hz	-74.34	 dBm	22783155	Hz	-74.51	 dBm
22786488	Hz	-74.21	 dBm	22786488	Hz	-74.7	 dBm
22789821	Hz	-74.09	 dBm	22789821	Hz	-74.18	 dBm
22793154	Hz	-74.19	 dBm	22793154	Hz	-73.71	 dBm
22796487	Hz	-74.7	 dBm	22796487	Hz	-73.71	 dBm
22799820	Hz	-74.9	 dBm	22799820	Hz	-73.86	 dBm
22803153	Hz	-74.55	 dBm	22803153	Hz	-73.84	 dBm
22806486	Hz	-74.4	 dBm	22806486	Hz	-73.79	 dBm
22809819	Hz	-74.45	 dBm	22809819	Hz	-73.91	 dBm
22813152	Hz	-74.38	 dBm	22813152	Hz	-74.12	 dBm
22816485	Hz	-74.25	 dBm	22816485	Hz	-74.12	 dBm
22819818	Hz	-74.21	 dBm	22819818	Hz	-74	 dBm
22823151	Hz	-74.31	 dBm	22823151	Hz	-73.86	 dBm
22826484	Hz	-74.2	 dBm	22826484	Hz	-73.73	 dBm
22829817	Hz	-74.08	 dBm	22829817	Hz	-73.99	 dBm
22833150	Hz	-74.09	 dBm	22833150	Hz	-74.37	 dBm
22836483	Hz	-74.37	 dBm	22836483	Hz	-74.23	 dBm
22839816	Hz	-74.69	 dBm	22839816	Hz	-74.16	 dBm
22843149	Hz	-74.77	 dBm	22843149	Hz	-74.31	 dBm
22846482	Hz	-74.69	 dBm	22846482	Hz	-74.3	 dBm
22849815	Hz	-74.63	 dBm	22849815	Hz	-74.18	 dBm
22853148	Hz	-74.59	 dBm	22853148	Hz	-74.44	 dBm
22856481	Hz	-74.83	 dBm	22856481	Hz	-74.41	 dBm
22859814	Hz	-75	 dBm	22859814	Hz	-74.03	 dBm
22863147	Hz	-74.77	 dBm	22863147	Hz	-73.81	 dBm
22866480	Hz	-74.52	 dBm	22866480	Hz	-73.77	 dBm
22869813	Hz	-74.5	 dBm	22869813	Hz	-73.71	 dBm
22873146	Hz	-74.68	 dBm	22873146	Hz	-73.86	 dBm
22876479	Hz	-74.52	 dBm	22876479	Hz	-73.89	 dBm
22879812	Hz	-74.24	 dBm	22879812	Hz	-73.62	 dBm
22883145	Hz	-74.39	 dBm	22883145	Hz	-73.23	 dBm
22886478	Hz	-74.65	 dBm	22886478	Hz	-73.13	 dBm
22889811	Hz	-74.62	 dBm	22889811	Hz	-73.5	 dBm
22893144	Hz	-74.58	 dBm	22893144	Hz	-73.89	 dBm
22896477	Hz	-74.52	 dBm	22896477	Hz	-74.02	 dBm
22899810	Hz	-74.5	 dBm	22899810	Hz	-74.1	 dBm
22903143	Hz	-74.37	 dBm	22903143	Hz	-74.32	 dBm
22906476	Hz	-74.36	 dBm	22906476	Hz	-74.13	 dBm
22909809	Hz	-74.78	 dBm	22909809	Hz	-73.93	 dBm
22913142	Hz	-75.19	 dBm	22913142	Hz	-74.13	 dBm
22916475	Hz	-75.21	 dBm	22916475	Hz	-74.38	 dBm
22919808	Hz	-74.82	 dBm	22919808	Hz	-74.46	 dBm
22923141	Hz	-74.78	 dBm	22923141	Hz	-74.48	 dBm
22926474	Hz	-74.96	 dBm	22926474	Hz	-74.42	 dBm
22929807	Hz	-74.73	 dBm	22929807	Hz	-74.29	 dBm
22933140	Hz	-74.5	 dBm	22933140	Hz	-74.32	 dBm
22936473	Hz	-74.51	 dBm	22936473	Hz	-74.21	 dBm
22939806	Hz	-74.54	 dBm	22939806	Hz	-73.92	 dBm
22943139	Hz	-74.75	 dBm	22943139	Hz	-73.93	 dBm
22946472	Hz	-75.14	 dBm	22946472	Hz	-73.84	 dBm
22949805	Hz	-75.17	 dBm	22949805	Hz	-73.94	 dBm
22953138	Hz	-74.65	 dBm	22953138	Hz	-74.36	 dBm
22956471	Hz	-74.17	 dBm	22956471	Hz	-74.24	 dBm
22959804	Hz	-74.03	 dBm	22959804	Hz	-74.33	 dBm
22963137	Hz	-74.43	 dBm	22963137	Hz	-74.62	 dBm
22966470	Hz	-74.7	 dBm	22966470	Hz	-74.74	 dBm
22969803	Hz	-74.67	 dBm	22969803	Hz	-74.54	 dBm
22973136	Hz	-74.42	 dBm	22973136	Hz	-74.24	 dBm
22976469	Hz	-74.16	 dBm	22976469	Hz	-74.19	 dBm
22979802	Hz	-74.05	 dBm	22979802	Hz	-74.33	 dBm
22983135	Hz	-74.19	 dBm	22983135	Hz	-74.03	 dBm
22986468	Hz	-74.23	 dBm	22986468	Hz	-73.78	 dBm
22989801	Hz	-74.44	 dBm	22989801	Hz	-73.93	 dBm
22993134	Hz	-74.83	 dBm	22993134	Hz	-74.24	 dBm
22996467	Hz	-74.93	 dBm	22996467	Hz	-74.47	 dBm
22999800	Hz	-75.07	 dBm	22999800	Hz	-74.41	 dBm
